hcp_id,date_id,brand_code,trx_cnt,nrx_cnt
3000000023,20240901,GAZYVA,14,6
3000000023,20241001,GAZYVA,12,4
3000000023,20241101,GAZYVA,8,2
3000000023,20241201,GAZYVA,25,9
3000000023,20250101,GAZYVA,27,9
3000000023,20250201,GAZYVA,17,5
3000000023,20250301,GAZYVA,16,5
3000000023,20250401,GAZYVA,14,6
3000000023,20250501,GAZYVA,14,6
3000000023,20250601,GAZYVA,17,8
3000000023,20250701,GAZYVA,10,4
3000000023,20250801,GAZYVA,24,10
3000000023,20250901,GAZYVA,16,3
3000000023,20251001,GAZYVA,20,7
3000000023,20251101,GAZYVA,6,1
3000000023,20251201,GAZYVA,18,5
3000000024,20240801,GAZYVA,12,5
3000000024,20240901,GAZYVA,18,4
3000000024,20241001,GAZYVA,18,8
3000000024,20241101,GAZYVA,14,5
3000000024,20241201,GAZYVA,5,1
3000000024,20250101,GAZYVA,14,4
3000000024,20250201,GAZYVA,25,6
3000000024,20250301,GAZYVA,18,8
3000000024,20250401,GAZYVA,17,3
3000000024,20250501,GAZYVA,11,3
3000000024,20250601,GAZYVA,7,2
3000000024,20250701,GAZYVA,16,3
3000000024,20250801,GAZYVA,16,7
3000000024,20250901,GAZYVA,26,5
3000000024,20251001,GAZYVA,19,5
3000000024,20251101,GAZYVA,28,10
3000000024,20251201,GAZYVA,7,2
3000000025,20240801,GAZYVA,30,6
3000000025,20240901,GAZYVA,18,3
3000000025,20241001,GAZYVA,21,6
3000000025,20241101,GAZYVA,6,1
3000000025,20241201,GAZYVA,10,2
3000000025,20250101,GAZYVA,7,1
3000000025,20250201,GAZYVA,23,6
3000000025,20250301,GAZYVA,19,7
3000000025,20250401,GAZYVA,6,2
3000000025,20250501,GAZYVA,13,5
3000000025,20250601,GAZYVA,16,4
3000000025,20250701,GAZYVA,26,11
3000000025,20250801,GAZYVA,27,13
3000000025,20250901,GAZYVA,19,7
3000000025,20251001,GAZYVA,15,6
3000000025,20251101,GAZYVA,8,2
3000000025,20251201,GAZYVA,28,6
3000000026,20240801,GAZYVA,25,11
3000000026,20240901,GAZYVA,25,9
3000000026,20241001,GAZYVA,17,5
3000000026,20241101,GAZYVA,28,13
3000000026,20241201,GAZYVA,27,8
3000000026,20250101,GAZYVA,11,3
3000000026,20250201,GAZYVA,17,7
3000000026,20250301,GAZYVA,22,5
3000000026,20250401,GAZYVA,15,6
3000000026,20250501,GAZYVA,20,5
3000000026,20250601,GAZYVA,26,9
3000000026,20250701,GAZYVA,17,6
3000000026,20250801,GAZYVA,5,1
3000000026,20250901,GAZYVA,19,4
3000000026,20251001,GAZYVA,10,4
3000000026,20251101,GAZYVA,28,11
3000000026,20251201,GAZYVA,20,8
3000000027,20240801,GAZYVA,7,2
3000000027,20240901,GAZYVA,12,5
3000000027,20241001,GAZYVA,30,11
3000000027,20241101,GAZYVA,23,5
3000000027,20241201,GAZYVA,5,1
3000000027,20250101,GAZYVA,18,6
3000000027,20250201,GAZYVA,11,2
3000000027,20250301,GAZYVA,9,3
3000000027,20250401,GAZYVA,24,9
3000000027,20250501,GAZYVA,11,4
3000000027,20250601,GAZYVA,9,2
3000000027,20250701,GAZYVA,17,4
3000000027,20250801,GAZYVA,6,1
3000000027,20250901,GAZYVA,22,10
3000000027,20251001,GAZYVA,15,4
3000000027,20251101,GAZYVA,10,4
3000000027,20251201,GAZYVA,30,14
3000000028,20240801,GAZYVA,19,5
3000000028,20240901,GAZYVA,23,9
3000000028,20241001,GAZYVA,13,3
3000000028,20241101,GAZYVA,20,9
3000000028,20241201,GAZYVA,24,11
3000000028,20250101,GAZYVA,10,2
3000000028,20250201,GAZYVA,22,10
3000000028,20250301,GAZYVA,25,6
3000000028,20250401,GAZYVA,9,2
3000000028,20250501,GAZYVA,10,2
3000000028,20250601,GAZYVA,8,2
3000000028,20250701,GAZYVA,5,1
3000000028,20250801,GAZYVA,24,6
3000000028,20250901,GAZYVA,29,12
3000000028,20251001,GAZYVA,21,5
3000000028,20251101,GAZYVA,9,2
3000000028,20251201,GAZYVA,14,4
3000000029,20240801,GAZYVA,7,2
3000000029,20240901,GAZYVA,21,5
3000000029,20241001,GAZYVA,24,4
3000000029,20241101,GAZYVA,26,8
3000000029,20241201,GAZYVA,15,6
3000000029,20250101,GAZYVA,15,6
3000000029,20250201,GAZYVA,27,8
3000000029,20250301,GAZYVA,17,3
3000000029,20250401,GAZYVA,19,5
3000000029,20250501,GAZYVA,23,9
3000000029,20250601,GAZYVA,24,5
3000000029,20250701,GAZYVA,22,10
3000000029,20250801,GAZYVA,8,1
3000000029,20250901,GAZYVA,27,12
3000000029,20251001,GAZYVA,30,8
3000000029,20251101,GAZYVA,12,3
3000000029,20251201,GAZYVA,9,2
3000000030,20240801,GAZYVA,29,9
3000000030,20240901,GAZYVA,25,10
3000000030,20241001,GAZYVA,9,4
3000000030,20241101,GAZYVA,20,6
3000000030,20241201,GAZYVA,19,5
3000000030,20250101,GAZYVA,7,2
3000000030,20250201,GAZYVA,28,9
3000000030,20250301,GAZYVA,6,2
3000000030,20250401,GAZYVA,17,8
3000000030,20250501,GAZYVA,28,9
3000000030,20250601,GAZYVA,30,9
3000000030,20250701,GAZYVA,11,4
3000000030,20250801,GAZYVA,6,1
3000000030,20250901,GAZYVA,30,6
3000000030,20251001,GAZYVA,24,7
3000000030,20251101,GAZYVA,24,8
3000000030,20251201,GAZYVA,14,3
